date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2014:47:14%20GMT	https://glorylawfirm.kr/	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/index.html	(from )
23:47:15	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2014:47:14%20GMT	https://glorylawfirm.kr/kor/main	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/main	(from https://glorylawfirm.kr/)
23:47:15	42562/42562	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:15%20GMT	https://glorylawfirm.kr/kor/main/	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/main/index.html	(from https://glorylawfirm.kr/)
23:47:16	57303/57303	---M--	200	added ('OK')	image/png	etag:%22dfd7-5ff38b35cad00%22	https://glorylawfirm.kr/kor/images/og_img2.png	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/og_img2.png	(from https://glorylawfirm.kr/kor/main/)
23:47:16	20318/20318	---M--	200	added ('OK')	text/css	etag:%224f5e-5fd2120a537c0%22	https://glorylawfirm.kr/kor/css/base.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/base0f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:16	64274/64274	---M--	200	added ('OK')	text/css	etag:%22fb12-6383672998a4e%22	https://glorylawfirm.kr/kor/css/common.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/common0f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:16	34737/34737	---M--	200	added ('OK')	text/css	etag:%2287b1-5fe9efaf1ed00%22	https://glorylawfirm.kr/kor/css/main.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/main0f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:16	23831/23831	---M--	200	added ('OK')	text/css	etag:%225d17-5feb3b6eade40%22	https://glorylawfirm.kr/kor/css/main_2.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/main_20f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:17	47760/47760	---M--	200	added ('OK')	text/css	etag:%22ba90-637bb700f0203%22	https://glorylawfirm.kr/kor/css/sub.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/sub0f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:17	40660/40660	---M--	200	added ('OK')	text/css	etag:%229ed4-604a9f654ca40%22	https://glorylawfirm.kr/kor/css/board.css?230830	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/board0f8d.css	(from https://glorylawfirm.kr/kor/main/)
23:47:17	125370/125370	---M--	200	added ('OK')	image/x-icon	etag:%221e9ba-5ff38a90ce7c0%22	https://glorylawfirm.kr/kor/images/favicon.ico	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/favicon.ico	(from https://glorylawfirm.kr/kor/main/)
23:47:18	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2002%20Dec%202025%2014:47:17%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/www.googletagmanager.com/gtm.95445.delayed	(from https://glorylawfirm.kr/kor/main/)
23:47:18	87462/87462	---M--	200	added ('OK')	application/javascript	etag:%22155a6-5fd2120a537c0%22	https://glorylawfirm.kr/kor/js/jquery-3.7.0.min.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/js/jquery-3.7.0.min.js	(from https://glorylawfirm.kr/kor/main/)
23:47:18	43881/43881	---M--	200	added ('OK')	application/javascript	etag:%22ab69-5fd2120a537c0%22	https://glorylawfirm.kr/kor/js/slick.min.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/js/slick.min.js	(from https://glorylawfirm.kr/kor/main/)
23:47:18	4222/4222	---M--	200	added ('OK')	application/javascript	etag:%22107e-5ff00b7f62cc0%22	https://glorylawfirm.kr/kor/js/common.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/js/common.js	(from https://glorylawfirm.kr/kor/main/)
23:47:18	1970/1970	---M--	200	added ('OK')	application/javascript	etag:%227b2-60493bda9f640%22	https://glorylawfirm.kr/aseoul/js/dev.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/aseoul/js/dev.js	(from https://glorylawfirm.kr/kor/main/)
23:47:18	26053/26053	---M--	200	added ('OK')	text/css	etag:%2265c5-5fd2120a537c0%22	https://glorylawfirm.kr/kor/css/aos.css	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/aos.css	(from https://glorylawfirm.kr/kor/main/)
23:47:19	14239/14239	---M--	200	added ('OK')	application/javascript	etag:%22379f-5fd2120a537c0%22	https://glorylawfirm.kr/kor/js/aos.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/js/aos.js	(from https://glorylawfirm.kr/kor/main/)
23:47:19	28625/28625	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/company/intro.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/company/intro.html	(from https://glorylawfirm.kr/kor/main/)
23:47:19	27279/27279	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/company/speciality.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/company/speciality.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	32493/32493	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/company/members.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/company/members.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	122084/122084	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/revive/	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/revive/index.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	56584/56584	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/divorce/	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/divorce/index.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	28880/28880	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:19%20GMT	https://glorylawfirm.kr/kor/company/location.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/company/location.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	38653/38653	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:20%20GMT	https://glorylawfirm.kr/kor/business/areas.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/business/areas.html	(from https://glorylawfirm.kr/kor/main/)
23:47:20	28409/28409	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:20%20GMT	https://glorylawfirm.kr/kor/business/process.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/business/process.html	(from https://glorylawfirm.kr/kor/main/)
23:47:21	30204/30204	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:20%20GMT	https://glorylawfirm.kr/kor/review/list.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/review/list.html	(from https://glorylawfirm.kr/kor/main/)
23:47:21	30346/30346	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:20%20GMT	https://glorylawfirm.kr/kor/review/list.php?lawyer=1	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/review/listcf4e.html	(from https://glorylawfirm.kr/kor/main/)
23:47:21	33577/33577	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:20%20GMT	https://glorylawfirm.kr/kor/review/list.php?lawyer=2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/review/list2956.html	(from https://glorylawfirm.kr/kor/main/)
23:47:21	32837/32837	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:21%20GMT	https://glorylawfirm.kr/kor/review/list.php?lawyer=3	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/review/listbe6a.html	(from https://glorylawfirm.kr/kor/main/)
23:47:21	24090/24090	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:21%20GMT	https://glorylawfirm.kr/kor/community/notice.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/community/notice.html	(from https://glorylawfirm.kr/kor/main/)
23:47:22	44719/44719	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:21%20GMT	https://glorylawfirm.kr/kor/community/faq.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/community/faq.html	(from https://glorylawfirm.kr/kor/main/)
23:47:22	66917/66917	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:21%20GMT	https://glorylawfirm.kr/kor/community/legalInfo.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/community/legalInfo.html	(from https://glorylawfirm.kr/kor/main/)
23:47:22	1076415/1076415	---M--	200	added ('OK')	image/jpeg	etag:%22106cbf-5feb3d95e72c0%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_01.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_01.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:22	527636/527636	---M--	200	added ('OK')	image/jpeg	etag:%2280d14-5feb3f5344d80%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_01_m.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_01_m.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:23	457114/457114	---M--	200	added ('OK')	image/jpeg	etag:%226f99a-5feb3dd2f02c0%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_02.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_02.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:23	222897/222897	---M--	200	added ('OK')	image/jpeg	etag:%22366b1-5feb3f5344d80%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_02_m.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_02_m.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:23	3748/3748	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Dec%202025%2014:47:22%20GMT	https://glorylawfirm.kr/kor/inc/kcaptcha/?form=quick&PHPSESSID=q25mjso2juik2cjnnsqs3lcugk&rand=1957370832	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/inc/kcaptcha/index3d95.html	(from https://glorylawfirm.kr/kor/main/)
23:47:23	949773/949773	---M--	200	added ('OK')	image/jpeg	etag:%22e7e0d-5feb3df174ac0%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_03.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_03.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:23	420947/420947	---M--	200	added ('OK')	image/jpeg	etag:%2266c53-5feb3f5344d80%22	https://glorylawfirm.kr/kor/images/main/f_sec1_v_03_m.jpg	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec1_v_03_m.jpg	(from https://glorylawfirm.kr/kor/main/)
23:47:23	73073/73073	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:23%20GMT	https://glorylawfirm.kr/kor/community/notice.php?m=v&idx=178	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/community/notice8036.html	(from https://glorylawfirm.kr/kor/main/)
23:47:24	27889/27889	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:23%20GMT	https://glorylawfirm.kr/kor/community/notice.php?m=v&idx=174	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/community/noticefc26.html	(from https://glorylawfirm.kr/kor/main/)
23:47:24	2405/2405	---M--	200	added ('OK')	image/png	etag:%22965-5feaeaf473f80%22	https://glorylawfirm.kr/kor/images/main/f_sec4_icon_1.png	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec4_icon_1.png	(from https://glorylawfirm.kr/kor/main/)
23:47:24	3578/3578	---M--	200	added ('OK')	image/png	etag:%22dfa-5feaeaf473f80%22	https://glorylawfirm.kr/kor/images/main/f_sec4_icon_2.png	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/main/f_sec4_icon_2.png	(from https://glorylawfirm.kr/kor/main/)
23:47:24	5105/5105	---M--	200	added ('OK')	image/png	etag:%2213f1-6313894ba54fb%22	https://glorylawfirm.kr/kor/images/common/f_logo.png	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/common/f_logo.png	(from https://glorylawfirm.kr/kor/main/)
23:47:24	30695/30695	---MC-	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2014:47:24%20GMT	https://glorylawfirm.kr/kor/policy/privacy.php	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/policy/privacy.html	(from https://glorylawfirm.kr/kor/main/)
23:47:25	119068/119068	---M--	200	added ('OK')	application/javascript	etag:%221d11c-5fe9c1ad3e180%22	https://glorylawfirm.kr/kor/js/jquery.fullPage.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/js/jquery.fullPage.js	(from https://glorylawfirm.kr/kor/main/)
23:47:25	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fecdcc99152f19b36f28f72205fc2ba%22	http://cdn.smlog.co.kr/core/smart.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/cdn.smlog.co.kr/core/smart.js	(from https://glorylawfirm.kr/kor/main/)
23:47:25	0/-1	---MCZ	200	added ('OK')	text/javascript	etag:W/%224be196759bebacad8bbd49e9e5ebf5b3%22	https://karrot-pixel.business.daangn.com/0.2/karrot-pixel.umd.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/karrot-pixel.business.daangn.com/0.2/karrot-pixel.umd.js	(from https://glorylawfirm.kr/kor/main/)
23:47:26	0/-1	---MCZ	200	added ('OK')	text/javascript	etag:W/%224be196759bebacad8bbd49e9e5ebf5b3%22	https://karrot-pixel.business.daangn.com/0.4/karrot-pixel.umd.js	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/karrot-pixel.business.daangn.com/0.4/karrot-pixel.umd.js	(from https://glorylawfirm.kr/kor/main/)
23:47:26	234692/234692	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22394c4-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Light.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Light.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:26	234692/234692	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22394c4-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Light.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Lightd41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:26	230776/230776	---M--	200	added ('OK')	font/woff	etag:%2238578-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Light.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Light.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:27	189760/189760	---M--	200	added ('OK')	font/woff2	etag:%222e540-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Light.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Light.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:27	239355/239355	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223a6fb-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:27	239355/239355	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223a6fb-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-DemiLightd41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:27	235212/235212	---M--	200	added ('OK')	font/woff	etag:%22396cc-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:27	194084/194084	---M--	200	added ('OK')	font/woff2	etag:%222f624-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-DemiLight.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:28	240725/240725	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223ac55-5fd2120d2fe80%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Regular.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Regular.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:28	240725/240725	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223ac55-5fd2120d2fe80%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Regular.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Regulard41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:28	235984/235984	---M--	200	added ('OK')	font/woff	etag:%22399d0-5fd2120d2fe80%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Regular.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Regular.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:28	195560/195560	---M--	200	added ('OK')	font/woff2	etag:%222fbe8-5fd2120d2fe80%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Regular.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Regular.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:29	240161/240161	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223aa21-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Medium.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Medium.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:29	240161/240161	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223aa21-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Medium.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Mediumd41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:29	235812/235812	---M--	200	added ('OK')	font/woff	etag:%2239924-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Medium.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Medium.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:29	196408/196408	---M--	200	added ('OK')	font/woff2	etag:%222ff38-5fd2120c3bc40%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Medium.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Medium.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:29	242656/242656	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223b3e0-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Bold.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Bold.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:30	242656/242656	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223b3e0-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Bold.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Boldd41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:30	238600/238600	---M--	200	added ('OK')	font/woff	etag:%223a408-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Bold.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Bold.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:30	198184/198184	---M--	200	added ('OK')	font/woff2	etag:%2230628-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Bold.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Bold.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:30	229197/229197	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237f4d-5fd2120a537c0%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Black.eot	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Black.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:30	229197/229197	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237f4d-5fd2120a537c0%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Black.eot?	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Blackd41d.eot	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:31	227552/227552	---M--	200	added ('OK')	font/woff	etag:%22378e0-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Black.woff	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Black.woff	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:31	188224/188224	---M--	200	added ('OK')	font/woff2	etag:%222df40-5fd2120b47a00%22	https://glorylawfirm.kr/kor/css/font/NotoSans-Black.woff2	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/css/font/NotoSans-Black.woff2	(from https://glorylawfirm.kr/kor/css/base.css?230830)
23:47:31	6308/6308	---M--	200	added ('OK')	image/png	etag:%2218a4-6313923b8e4fb%22	https://glorylawfirm.kr/kor/images/common/logo.png	C:/Users/%ea%b0%95%eb%af%bc%ec%9a%b0/Desktop/test-web-down/gloy-test/glorylawfirm.kr/kor/images/common/logo.png	(from https://glorylawfirm.kr/kor/css/common.css?230830)
